Start,End,Open,High,Low,Close,Volume,Volatility,Impact,Rolling_std,Price_to_Volume,Cluster
2023-03-03,2023-03-04,23466.6755,23466.6755,22190.8158,22333.76670186151,0.23305843001253498,0.10632264804401324,2.580321715286597e-08,753.9461089954588,95829.0446763084,1
2023-03-02,2023-03-03,23638.9824,23739.2218,23234.9795,23465.2689,0.19592053405637042,0.0420205894047782,1.2130832235590965e-08,530.008126311764,119769.31878538342,1
2023-03-01,2023-03-02,23126.843108390374,23867.99,23046.377902676533,23659.4001,0.20542546228404268,0.0684683228511933,1.8851466016826992e-08,602.7119596268689,115172.67546554693,1
2023-02-28,2023-03-01,23495.240319194592,23579.3235,23065.7423787476,23139.076794118864,0.20089980046402192,0.04279883187545498,1.2049291733533996e-08,578.3634602999189,115177.20147393933,1
2023-02-27,2023-02-28,23556.2553,23876.8245,23174.93016739696,23508.264699161653,0.178336652765151,0.058491748026401634,1.855067139390479e-08,595.3801431842272,131819.59140008842,1
2023-02-25,2023-02-26,23190.4354,23200.5083,22828.3886,23170.0132,0.20666151490661108,0.031010268521957454,8.487031051804888e-09,450.4528411616776,112115.76190405055,1
2023-02-24,2023-02-25,23938.3238,24105.2257,22959.572209320744,23197.7565,0.24859064804465822,0.095472027896081,2.172229592215999e-08,208.15999401592356,93317.09250716714,1
2023-02-23,2023-02-24,24189.6192,24582.69950455881,23674.5002,23949.1025,0.277822992898514,0.0756839917527169,1.54082224110458e-08,300.4523920854168,86202.73739815471,1
2023-02-22,2023-02-23,24453.2537,24466.1821,23611.2474,24192.9805,0.3237359714646386,0.0712452326918972,1.2447563637465073e-08,409.95821922621076,74730.5910756432,1
2023-02-21,2023-02-22,24840.39160432689,25099.5248,24175.3831,24426.1719,0.2682935842125616,0.07701253728125124,1.6235554859849006e-08,488.19095389986677,91042.69851137334,1
2023-02-20,2023-02-21,24295.4446,25051.767522671667,23907.484161942484,24797.2219,0.27167201201347463,0.09535784931950551,1.9853075505069077e-08,623.4272834239767,91276.32145916483,1
2023-02-19,2023-02-20,24632.5653,25115.787601195905,24323.5789,24332.2815,0.18468533905351334,0.06601801664764313,2.0217933124992696e-08,619.0432907407103,131749.93545616322,1
2023-02-18,2023-02-19,24566.9638,24816.0071253343,24458.9452,24644.0369,0.3636896432610094,0.0297554420891551,4.627611003751836e-09,530.283517801618,67761.1731778507,1
2023-02-17,2023-02-18,23549.9584,24978.7723,23540.3108,24558.3155,0.4288201600115433,0.11987292630166418,1.5811372967715814e-08,286.4750426692703,57269.49847539565,1
2023-02-16,2023-02-17,24331.04758954417,25188.2965,23531.7304,23531.7304,0.40703918631107117,0.13804848167235279,1.9183082586861765e-08,414.3355569839257,57811.95322559526,1
2023-02-15,2023-02-16,22202.6563,24324.464026285452,22058.06123764736,24324.464026285452,0.35097638182259333,0.18886868675477247,3.043707340378738e-08,408.7258863133539,69305.1307326447,1
2023-02-14,2023-02-15,21773.52817242897,22263.51498868609,21611.94292602853,22200.0306,0.3238456238972386,0.054298185837558376,9.483459560285218e-09,914.2757968277518,68551.2755517253,1
2023-02-13,2023-02-14,21784.9464,21884.0971,21435.239489971147,21810.9904859392,0.29023030119313015,0.037405154887308174,7.289642771633346e-09,1171.0946170404927,75150.63174408294,1
2023-02-12,2023-02-13,21864.4863,22087.187855728745,21676.75866661284,21753.753226727626,0.22691393557609346,0.03420275616618351,8.525349378265483e-09,1310.2190541250063,95867.85920176642,1
2023-02-11,2023-02-12,21635.5236,21889.2509,21609.124,21865.7753,0.32646680705045683,0.023344129292868485,4.044439046157965e-09,1240.1819549065071,66977.02439507289,1
2023-02-10,2023-02-11,21788.52851348085,21933.0975,21488.4665,21648.2846,0.46266489530282257,0.037052934051022814,4.529817070919527e-09,1050.6638802772607,46790.41963153657,1
2023-02-09,2023-02-10,22961.8383,22984.0285,21754.61260584076,21799.18210784724,0.40281625738082166,0.10245229425649903,1.4385916656918523e-08,952.2396513080192,54116.93721000525,1
2023-02-08,2023-02-09,23251.8694,23373.521,22719.144,22949.2132,0.368691794333145,0.054531932828583936,8.365829250947148e-09,450.79964273187284,62244.97955401578,1
2023-02-07,2023-02-08,22756.372,23322.6114,22756.372,23261.2186,0.3449929023439053,0.04718706330708104,7.736300688113681e-09,658.3884168293612,67425.20916216448,1
2023-02-06,2023-02-07,22931.358815666863,23145.131802894797,22670.6895,22747.465,0.3041598316523415,0.039537232806925844,7.3522932487182475e-09,671.7298771056146,74787.86688046512,1
2023-02-05,2023-02-06,23324.6017,23427.10098308929,22838.9586,22938.184691051243,0.23924863123065793,0.04901232917457119,1.1586956597722208e-08,663.4790140359675,95875.92862312637,1
2023-02-04,2023-02-05,23431.6868,23565.3339,23282.522980138896,23315.8076,0.3236495880304932,0.02356779973173848,4.11873148937537e-09,673.8672918934973,72040.2820281151,1
2023-02-03,2023-02-04,23468.9785,23685.8328,23272.5314,23429.76,0.4282582691098633,0.03444210933874464,4.54891306747388e-09,550.7773469977124,54709.41646660754,1
2023-02-02,2023-02-03,23719.3791,24244.3654,23427.4962,23484.9488,0.44994459515672275,0.06807307766645057,8.557376097467354e-09,281.86740593161517,52195.20148212876,1
2023-02-01,2023-02-02,23130.9161,23767.4245,22826.0582,23706.0643,0.33192780917394654,0.07844793420106856,1.3367734023898701e-08,328.42854673747956,71419.33771381249,1
2023-01-31,2023-02-01,22833.314,23223.475,22744.93,23153.2004,0.35213585369827055,0.03987912746849994,6.405547804821577e-09,331.382927693661,65750.76112482128,1
2023-01-30,2023-01-31,23749.461,23786.6488,22672.986728828942,22814.4792,0.376289846918415,0.09280605103608727,1.3950047031523637e-08,314.8799588362788,60630.06851456852,1
2023-01-29,2023-01-30,23024.957,23926.159,22980.0444,23775.9829,0.2862443111724297,0.07884362961311686,1.5579267062771692e-08,329.62722634563715,83061.8530115614,1
2023-01-28,2023-01-29,23071.4588,23180.18845931304,22896.0926,23007.4396,0.2959204135583858,0.023674879032939137,4.525126760737847e-09,359.35227938657437,77748.74103256341,1
2023-01-27,2023-01-28,23018.1861,23408.254820954564,22630.0293,23051.2708,0.3515770228538755,0.06485274059782677,1.043346827387672e-08,371.6558837893983,65565.35069580103,1
2023-01-26,2023-01-27,23075.99593517101,23241.72718709555,22890.2856,23007.8352,0.4477036801992003,0.0292870761360277,3.7000667901676004e-09,372.5743181305838,51390.766298286726,1
2023-01-25,2023-01-26,22633.85277825393,23718.1854,22366.5718,23125.7229,0.3894579046540234,0.11263553279745514,1.63582660751027e-08,303.7135031364194,59379.261849990784,1
2023-01-24,2023-01-25,22917.8383,23150.6889,22569.1259,22614.6584407414,0.375061872598012,0.04846404206075373,7.308673245481344e-09,360.79715095131803,60295.80741996559,1
2023-01-23,2023-01-24,22717.532,23139.6602154224,22667.965,22944.9201,0.34570465795224115,0.03930830668403478,6.431313632403353e-09,349.38575127236305,66371.45196686886,1
2023-01-22,2023-01-23,22777.8509,23052.145,22368.6486,22723.9532,0.37574572058580763,0.056958572464158905,8.574067743246931e-09,185.75089666468344,60476.94479280335,1
2023-01-21,2023-01-22,22667.3593,23304.148165511386,22506.416377106016,22751.6074,0.47622780058430264,0.06647827827161978,7.895687781544058e-09,191.91906146436855,47774.63090580844,1
2023-01-20,2023-01-21,21074.9455313152,22687.3555,20919.9508,22665.7507,0.30377289583544076,0.14728511910003506,2.742383806693599e-08,192.76055034985743,74614.1311839699,1
2023-01-19,2023-01-20,20669.595812479278,21157.11992922482,20666.8001,21082.058204303703,0.36757400131516443,0.04086037252502855,6.2875154842558165e-09,674.5695296942981,57354.595615775266,1
2023-01-18,2023-01-19,21136.70787628226,21549.6846,20545.969726711024,20686.510419770384,0.275637489876095,0.08364369782135536,1.7163722150494363e-08,918.5427161931157,75049.6981708454,1
2023-01-17,2023-01-18,21183.01844540804,21443.702726389765,20959.502443318317,21157.189612933496,0.24281287217112518,0.0403504055185826,9.399181491697373e-09,974.9616009365486,87133.7232814524,1
2023-01-16,2023-01-17,20874.7874806025,21410.3251,20728.066099825955,21171.04828454444,0.2858099463447003,0.05685545483595498,1.1251542057120112e-08,917.8005382630021,74073.8681606663,1
2023-01-15,2023-01-16,20951.2141,20995.267229932684,20577.7361,20856.05839135823,0.2979498002963108,0.03479459016947717,6.6052104535373456e-09,856.3409950199838,69998.56476029486,1
2023-01-14,2023-01-15,19921.96715782315,21149.597101650263,19921.96715782315,20983.9756,0.49691203275276413,0.10230346365342659,1.1644913143610085e-08,656.7314163313301,42228.753213630596,1
2023-01-13,2023-01-14,18851.0079,19975.94690307573,18732.6096,19913.7294745294,0.3856052386999654,0.103612422647187,1.519816429198564e-08,441.8132415148785,51642.78769050651,1
2023-01-12,2023-01-13,17943.630925609308,19028.6547,17924.50068731902,18858.6646,0.34298527482153773,0.09201370532877906,1.517390996861488e-08,847.8781909927762,54983.88993467008,1
2023-01-11,2023-01-12,17439.74515075714,17939.362499760573,17333.666863626866,17939.362499760573,0.20650462286650687,0.05047511410732606,1.3824753095914898e-08,1281.7414009948477,86871.4813777187,1
2023-01-10,2023-01-11,17179.14283387484,17487.8535,17159.3098,17435.7516459177,0.21255228890768352,0.02737890081658513,7.285524673989244e-09,1530.2892480560379,82030.41113093098,1
2023-01-09,2023-01-10,17114.08109101332,17390.39293228902,17114.08109101332,17194.77873456542,0.19028224567117452,0.023026204723254295,6.844341550031127e-09,1584.3973152236435,90364.59851477476,1
2023-01-05,2023-01-06,16852.13278637077,16877.1266,16781.4648,16828.8464,0.1836322595834449,0.00797189212313593,2.45538143525841e-09,383.495074341357,91644.28101127161,1
2023-01-04,2023-01-05,16674.5087,16973.381190901993,16658.433944630175,16857.282709442374,0.18563135972517267,0.026245852281241978,7.996799183254088e-09,214.47255107593497,90810.53295305056,1
2022-12-30,2022-12-31,16636.9931152371,16639.843546601933,16379.5325,16603.751952657036,0.17180806073739868,0.021692792545940653,7.141285523834718e-09,118.8053545801974,96641.28610377114,1
2022-12-29,2022-12-30,16547.53492087718,16655.070277639483,16503.1955,16641.44486445416,0.19694983774747685,0.012656351266307196,3.6346404209872293e-09,100.44640791189627,84495.85465407348,1
2022-12-28,2022-12-29,16706.249402023037,16762.0146,16488.7629,16549.98326575003,0.18194910854634427,0.02277119053648921,7.078513437551326e-09,55.65361092427376,90959.40836409529,1
2022-12-21,2022-12-22,16901.38001431798,16921.028080591037,16740.439,16806.416495870926,0.202387276404177,0.015049232494978027,4.205720972027895e-09,61.18571053917914,83040.87487351583,1
2022-12-20,2022-12-21,16441.86651327895,16994.6028,16408.67749509621,16902.54219033073,0.23765699082923655,0.048827570910317836,1.162058179182773e-08,47.951556971885914,71121.58633059397,1
2022-12-17,2022-12-18,16636.47028683979,16785.892297944447,16594.00093335609,16785.892297944447,0.21978976583783844,0.01599109840981219,4.115118002506517e-09,152.50343010586923,76372.4927498632,1
2022-12-16,2022-12-17,17358.5225206672,17513.9378,16529.297357680505,16608.4932,0.22464786152558272,0.08205414686163147,2.0659045433595942e-08,161.00838058220083,73931.2321390989,1
2022-12-15,2022-12-16,17794.87527368345,17843.08619595741,17306.065623820537,17339.458270551433,0.2651863786085659,0.04475213793781818,9.545052588432234e-09,283.3132864779654,65385.93106301932,1
2022-12-14,2022-12-15,17779.867619706492,18329.45017203005,17710.387652122143,17799.16897417585,0.25346597366630796,0.05158903163208962,1.1512045583013044e-08,471.50343643728934,70223.11009527749,1
2022-12-13,2022-12-14,17202.490499300773,17932.4687,17097.2124,17766.350552594908,0.19375241485563457,0.06960535050322914,2.0319059362391427e-08,562.889901229424,91696.15029486296,1
2022-12-01,2022-12-02,17165.41156726685,17214.3263,16883.1711,16956.1893,0.18282583403106445,0.02759652787649371,8.537353831422007e-09,109.13360168335161,92745.04005335987,1
2022-11-30,2022-12-01,16438.7456,17212.898261213835,16438.7456,17188.63467960707,0.2108914379559247,0.06451333240682729,1.7302184341050396e-08,105.54309093004329,81504.65872967025,1
2022-11-29,2022-11-30,16213.3896,16522.977471229282,16111.249696496165,16436.1924,0.24875791370143407,0.03431097265858775,7.801363314249837e-09,249.9367417714504,66073.04328708578,1
2022-11-28,2022-11-29,16425.2129114358,16481.7679,16044.1124,16212.403248220657,0.21177620173904485,0.036471636882195194,9.740665205300183e-09,374.5606917275744,76554.41506216985,1
2022-11-26,2022-11-27,16513.9287,16683.874870359,16415.619927652573,16461.1945184485,0.18666167979292764,0.02235479015399753,6.773645235966188e-09,384.93637141714686,88187.32659381218,1
2022-11-25,2022-11-26,16609.3759,16609.3759,16371.869099382937,16511.91127766036,0.19107793487788935,0.019792420726250325,5.8586300675423965e-09,342.9173385124186,86414.53702235424,1
2022-11-24,2022-11-25,16624.7795,16779.3432,16474.392576966395,16597.7313,0.2418747676865231,0.025412792459550592,5.942587356205913e-09,305.5646243171413,68621.17722635357,1
2022-11-23,2022-11-24,16221.67,16652.2104,16167.2766,16615.2292,0.25542946941873335,0.04041153250788151,8.948480101636798e-09,134.2143576757155,65048.20778045053,1
2022-11-22,2022-11-23,15781.030076108182,16260.7217,15666.2745,16174.9574,0.2762821719999072,0.04953773555693401,1.0141445775263085e-08,174.4153741538433,58545.06384872866,1
2022-11-21,2022-11-22,16286.8064,16286.8064,15598.4951,15779.971701749892,0.236619684269785,0.0573598179287402,1.371103180830891e-08,297.34350356910966,66689.17571438458,1
2022-11-18,2022-11-19,16692.922783418253,16953.88897429152,16561.0259,16711.141784652442,0.22289339293892396,0.0327388994082862,8.307659587050459e-09,348.27742183286307,74973.6973550918,1
2022-11-17,2022-11-18,16670.395122861475,16728.656008038848,16448.1626,16690.889527338422,0.24348056375231975,0.023374671918534817,5.429941184854837e-09,358.18169501001597,68551.21932573314,1
2022-11-16,2022-11-17,16898.2358,16988.2412,16414.320759624643,16673.507711410086,0.2725232347973632,0.04782715606370683,9.92629850472583e-09,363.9537442576187,61181.967562537575,1
2022-11-15,2022-11-16,16614.28715429449,17086.6912,16555.1515,16894.9265,0.3246290252436802,0.044295394269856216,7.717751215706666e-09,379.9394400399639,52043.79518226369,1
2022-11-14,2022-11-15,16331.35217790576,17151.974261932253,15838.3193,16630.63746440169,0.3042752814072443,0.10947228301732125,2.0349601982384897e-08,181.99551743560485,54656.55109244028,1
2022-11-13,2022-11-14,16800.9926,16933.5745,16272.7358,16349.997597081689,0.18830925617247465,0.055070412925467466,1.6540702189728253e-08,162.63937887856864,86825.2465619987,1
2022-11-12,2022-11-13,17047.8221,17068.2517,16639.61702414627,16802.1943,0.3211547559605576,0.03571989442119359,6.290934685004245e-09,170.0917463129911,52318.06158294461,1
2022-11-11,2022-11-12,17592.6207,17675.2616,16453.919131783343,17104.1984,0.5119297381791139,0.1017795023930971,1.1245420995589666e-08,234.962472707528,33411.22252604045,1
2022-11-08,2022-11-09,20590.7499,20657.6234,17641.1588,18528.52092702272,0.547176781760237,0.2513744293381356,2.5984830223483703e-08,890.0925058317671,33862.03790924299,1
2022-11-07,2022-11-08,20918.1723,21042.8703,20447.2795,20591.7459,0.35471505052722196,0.04963303645898686,7.91429471005666e-09,1607.6886507883337,58051.5145026803,1
2022-11-06,2022-11-07,21302.3297,21350.9881,20913.0539,20913.0539,0.2584298992290044,0.03649486210202928,7.9873768748571e-09,1937.5936807896637,80923.50754456689,1
2022-11-05,2022-11-06,21145.628,21461.0794385223,21095.7603,21281.5851,0.44274680008890643,0.030443549701310094,3.88923273634919e-09,2133.2512361983954,48067.16862939838,1
2022-11-04,2022-11-05,20205.27906093952,21213.064582021158,20190.888425917117,21156.078,0.4060195163099272,0.08518215261790316,1.1866554848990278e-08,2137.1444337904286,52106.06177820013,1
2022-11-03,2022-11-04,20150.544414721982,20376.986634951623,20063.3165,20208.596506640253,0.4206926115274777,0.026139425330527696,3.5144273754016378e-09,1990.2396162265659,48036.490189988326,1
2022-11-02,2022-11-03,20481.979,20732.0272,20073.875475937806,20151.523076525573,0.32572525191699675,0.054846496144540936,9.523949135505274e-09,935.3705879983823,61866.62826393547,1
2022-11-01,2022-11-02,20495.705989306138,20650.43871945188,20374.129531257524,20481.5549,0.3539197304031296,0.02302598363104922,3.6798860543397946e-09,445.6201934004893,57870.62189686526,1
2022-10-31,2022-11-01,20620.8161,20806.8788,20290.128635933703,20504.46022827177,0.29946518348829215,0.04306292127630243,8.133458901525677e-09,449.81535545533285,68470.26418706671,1
2022-10-30,2022-10-31,20809.808812007188,20910.0964,20520.358146870312,20621.7479,0.3051220772108306,0.03247849517999208,6.020613299233124e-09,436.97896973903534,67585.23699270362,1
2022-10-29,2022-10-30,20595.37894230647,21003.5573107331,20563.937,20811.988365564037,0.3683637495017104,0.03663537265976418,5.625294870745536e-09,346.9293144228399,56498.47031288132,1
2022-10-28,2022-10-29,20292.405845082885,20733.95161696074,20074.037,20608.2579,0.4091744145887157,0.05499340527662771,7.601953295835393e-09,234.0952311730872,50365.46070632135,1
2022-10-27,2022-10-28,20766.8098868083,20860.753363645697,20249.75469915492,20283.97974929017,0.4618596674337754,0.05091703732002425,6.235591778157311e-09,220.6618452036763,43918.058188526775,1
2022-10-26,2022-10-27,20081.820635392454,20943.084644609105,20065.933676103705,20754.023972750903,0.5262307295995251,0.07309660592451113,7.856824510202142e-09,177.7942909818001,39439.019436484145,1
2022-10-25,2022-10-26,19330.2129,20388.4725,19252.5634,20110.87556138642,0.2942290829719389,0.09465998765325986,1.8196951786952167e-08,252.01156217786706,68351.07990770724,1
2022-10-24,2022-10-25,19564.5146,19578.3784,19191.1109,19335.3937,0.27134836459819067,0.03227259713696189,6.7270232698025355e-09,517.5820136687216,71256.71727792284,1
2022-10-22,2022-10-23,19162.5376,19248.563896599386,19119.823901167147,19202.852966626622,0.24111990037203274,0.010728434500697702,2.5166161393608836e-09,620.3211707514005,79640.2658469825,1
2022-10-21,2022-10-22,19042.7405,19231.1974,18743.2771,19166.3286,0.26734240677521687,0.04066040986358413,8.602403637046119e-09,615.436639207156,71692.06274152819,1
2022-10-20,2022-10-21,19123.6291,19328.0008,18942.909,19042.9309,0.23778653028224445,0.03209128708747186,7.633316059089554e-09,622.0018217319142,80084.14470490273,1
2022-10-19,2022-10-20,19329.1763,19337.0797,19115.2331,19124.9892,0.28788392219189185,0.018487391655650436,3.6322490404444537e-09,369.22948078802915,66432.98817935394,1
2022-10-18,2022-10-19,19546.0154,19685.475562085838,19116.7442,19351.0697,0.29574773806410537,0.04739472877985302,9.064137933213226e-09,170.49037846961633,65430.99814276693,1
2022-10-17,2022-10-18,19256.406229271728,19650.7575,19164.44403703787,19558.1117,0.22975423363980985,0.04052650550964802,9.976729199521988e-09,205.5634413121413,85126.22984202167,1
2022-10-15,2022-10-16,19182.2476,19219.5647,19026.2672,19054.8847,0.2613611813714193,0.016108277469919066,3.485968545166193e-09,184.18596989682172,72906.33061885797,1
2022-10-14,2022-10-15,19380.655778675835,19891.3268,19096.9897,19191.0274,0.44593515117726346,0.06619538489349742,8.396149587098998e-09,183.16290895960265,43035.46681470594,1
2022-10-13,2022-10-14,19155.03423228382,19454.676403000394,18290.6714,19380.689298843845,0.3125338629129126,0.0970013350648833,1.7554947158352363e-08,170.95220425420254,62011.48610972842,1
2022-10-12,2022-10-13,19060.6544,19206.1014,19024.1102,19157.97734844041,0.2697460497191252,0.015166076885027132,3.1800522901215758e-09,166.54677179223654,71022.27212739084,1
2022-10-11,2022-10-12,19133.077336484497,19256.37997832252,18889.956348357,19045.5416,0.27783504642433854,0.030535591526116658,6.216357828179982e-09,183.68162729178462,68549.81704112185,1
2022-10-10,2022-10-11,19443.0047,19516.1351,19100.813704659344,19135.374021730357,0.20565675972246508,0.03461044387713868,9.518618545896412e-09,117.45408222070431,93045.19845374228,1
2022-10-08,2022-10-09,19533.27670813211,19607.875740305088,19275.3283,19401.0105,0.22252345556455988,0.02771254900009398,7.0438881281355385e-09,153.56449480724928,87186.36177376483,1
2022-10-07,2022-10-08,19956.8027,20042.21700031658,19377.6188439018,19533.02824919708,0.2873353447713762,0.055383703925430613,1.09021033799753e-08,183.30762885246213,67979.90085326573,1
2022-10-06,2022-10-07,20157.0733,20412.1791,19882.909054930253,19948.22190296553,0.3444281697976518,0.04410625456873499,7.243059308052461e-09,308.46564048828844,57916.929137024184,1
2022-10-05,2022-10-06,20339.9766,20343.1053,19759.352031250048,20168.6041,0.3265972750591641,0.048646566184231174,8.424793919055561e-09,407.9061001927837,61753.74272901205,1
2022-10-04,2022-10-05,19621.4414,20373.396966370598,19510.5453,20339.726,0.3211326972822675,0.07190498613422083,1.2664669070163688e-08,446.3733050059103,63337.449509608465,1
2022-10-03,2022-10-04,19057.64369556662,19666.3757,19031.58330119948,19610.3879,0.2690230287030608,0.0528998672806129,1.1121955962719327e-08,375.06295946558294,72894.82983869509,1
2022-10-02,2022-10-03,19311.0991,19388.8829,18940.094476728857,19035.34988309635,0.18168503939925199,0.03739938926959246,1.1642642296632285e-08,457.32238751764623,104771.14651837823,1
2022-10-01,2022-10-02,19424.060071751013,19470.25237223908,19221.463,19305.1719,0.32359831426226393,0.020732643927593827,3.6238309955262265e-09,469.7123173255322,59657.82591918543,1
2022-09-30,2022-10-01,19595.196446577607,20130.3524,19251.1829,19449.60773627301,0.39307753168610093,0.07326481847457916,1.0542406572106197e-08,475.8440922523927,49480.33445932199,1
2022-09-29,2022-09-30,19417.118874852276,19595.0236,18900.6111,19593.33746227512,0.44073518562952696,0.057868256074600936,7.4265428063789e-09,462.95852272529856,44456.031878391674,1
2022-09-28,2022-09-29,19109.881484046266,19731.8756,18528.601942108573,19399.488779047188,0.5138575186310611,0.10027375394694452,1.1037490759677262e-08,405.12889335757745,37752.66114764317,1
2022-09-27,2022-09-28,19224.7583,20346.1614,18844.26440209939,19098.479820191485,0.4632890206876913,0.12515926783026896,1.5280431948934694e-08,224.87499812603997,41223.68320285751,1
2022-09-26,2022-09-27,18802.6997,19277.51155653453,18700.5511,19238.7536,0.3182026537719195,0.04808049314155301,8.546421827651403e-09,196.93360431306021,60460.695006616465,1
2022-09-25,2022-09-26,18923.4988,19135.6295,18682.763485549985,18814.0516,0.21121520168368704,0.03773919175083575,1.010596685649849e-08,255.95690406203434,89075.27228165926,1
2022-09-24,2022-09-25,19290.27961354254,19294.62788235124,18831.329282068065,18931.734111634152,0.33352136655249764,0.03860858213265295,6.54757066359237e-09,284.98442715867463,56763.18224324084,1
2022-09-23,2022-09-24,19404.73612890737,19466.7087,18568.779495688595,19245.96941762079,0.3675963312998523,0.07482814196454529,1.151371104164771e-08,267.2330403335674,52356.26087334817,1
2022-09-22,2022-09-23,18480.425741563275,19493.936454052386,18374.854404399422,19429.13269379256,0.46777541072227846,0.09325772018477022,1.1276443411416277e-08,230.4880412208467,41535.17318020757,1
2022-09-21,2022-09-22,18873.9083,19670.86591446713,18200.895538073728,18501.82049448783,0.34624019251335253,0.12249869085480258,2.001126651240212e-08,313.3486937485484,53436.374212315975,1
2022-09-20,2022-09-21,19537.112899779106,19624.335984835016,18799.074737459803,18873.2005,0.3660694426787168,0.06877242156722875,1.0626061101856675e-08,317.5388260488086,51556.339589273455,1
2022-09-19,2022-09-20,19420.56090741535,19623.12093685087,18391.819388875087,19576.637199316803,0.3731658018820623,0.1026094335619175,1.5552750662172394e-08,378.77808710606064,52460.962662125,1
2022-09-18,2022-09-19,20121.84930436327,20121.84930436327,19374.4683,19393.59390761989,0.2233383469287809,0.062282339885566536,1.577297025895016e-08,381.1184387543372,86835.03829194276,1
2022-09-17,2022-09-18,19803.71232683336,20173.35445935717,19768.490116814355,20123.640551657223,0.2722433974994154,0.03373901456229916,7.0095691783974475e-09,516.7588259243565,73917.82771040549,1
2022-09-16,2022-09-17,19702.014,19880.553575179376,19360.1566,19756.26818587181,0.31500265907907554,0.043366825078937764,7.786861336720062e-09,542.1998934954939,62717.782267712115,1
2022-09-15,2022-09-16,20221.790212423784,20288.6975,19652.74183984912,19662.3883,0.3565283365238121,0.05299680664403759,8.407690508236106e-09,552.8443399075202,55149.580792680616,1
2022-09-14,2022-09-15,20175.70208744156,20486.084349024823,19748.013188581896,20251.71983492235,0.3981964525759705,0.06150651221541813,8.736679360631104e-09,460.3078163659129,50858.614394759315,1
2022-09-13,2022-09-14,22399.97823239505,22698.77166532257,20032.1647,20172.39245600376,0.3825136277501715,0.2222193504863469,3.285920699092372e-08,333.4633715740782,52736.4020326586,1
2022-09-12,2022-09-13,21818.602960045457,22458.633314149367,21589.69465603349,22387.938627526622,0.32619120131443974,0.07241224024764743,1.2556233214754333e-08,992.9135224363727,68634.40380154595,1
2022-09-11,2022-09-12,21648.39,21810.00020825588,21381.9013,21789.45241062056,0.24201660911149095,0.03567524669876783,8.337494812469502e-09,1059.3343079818392,90032.88034906195,1
2022-09-10,2022-09-11,21362.69347040769,21767.7515,21166.98724627164,21661.704,0.2942434481328531,0.050064161683752814,9.623608501839656e-09,1104.5497126572589,73618.30530962098,1
2022-09-09,2022-09-10,19324.6317,21396.56902861357,19323.3601,21370.64087141258,0.28379439268,0.17276904603122578,3.4433346773810336e-08,1012.1233055109,75303.2527161649,1
2022-09-08,2022-09-09,19283.333150304185,19428.686750062745,19081.5462,19318.4204,0.2339446956679627,0.028928652990706027,6.994038008407862e-09,1095.2227715258148,82576.86862632954,1
2022-09-07,2022-09-08,18785.90732919724,19446.587,18578.84041503516,19275.303555717022,0.2657023038243619,0.07231289987810652,1.539346003759508e-08,1255.8010606426926,72544.73626415615,1
2022-09-06,2022-09-07,19786.60740136216,20154.40267481739,18744.9048,18812.061036941635,0.22963522877892073,0.11745926802374414,2.8930857929167734e-08,1466.3987413182692,81921.49408857811,1
2022-09-05,2022-09-06,20000.399475766444,20040.55328912353,19660.148567918448,19808.0959608095,0.16631987735976855,0.03170069349080386,1.0780229835503666e-08,1270.6835664971034,119096.3838793746,1
2022-09-03,2022-09-04,19957.5713,20046.5481,19678.207,19834.795622562902,0.2188065674075902,0.030695382208125874,7.93458183153764e-09,814.0582593533805,90649.90990702252,1
2022-09-02,2022-09-03,20123.43013005395,20409.61699052923,19787.50041417901,19927.5466,0.25347743179870597,0.05184353874460572,1.156831568533245e-08,436.52395706240094,78616.65024216067,1
2022-09-01,2022-09-02,20053.474,20185.9976,19619.6549,20145.5884,0.2826956400482546,0.04719567172189534,9.442784904632921e-09,469.51682879392115,71262.46586810204,1
2022-08-31,2022-09-01,19794.2573,20438.013302173287,19794.2573,20046.9471,0.32480758641752366,0.05364684129868768,9.341950286621443e-09,448.0257972567384,61719.454650393134,1
2022-08-30,2022-08-31,20295.057469407144,20558.0115,19595.5805,19768.0653,0.2787070786646412,0.08020334248322734,1.627650762894217e-08,136.84494548927,70927.74749286596,1
2022-08-29,2022-08-30,19539.5807,20360.7005,19539.5807,20280.87117577155,0.23572683577819756,0.06842729768592153,1.6418501589966554e-08,177.5630113432738,86035.4787727878,1
2022-08-28,2022-08-29,20032.7284,20133.3567,19606.7351,19606.7351,0.19598581475331267,0.043885548723872174,1.2665003566109188e-08,231.52184597310116,100041.60313683415,1
2022-08-27,2022-08-28,20254.82006359482,20331.54696069997,19870.57393477105,20050.5705,0.28146724130462347,0.03841478243542297,7.719469796200568e-09,228.85127828042238,71235.89376534187,1
2022-08-26,2022-08-27,21563.193109764416,21812.78889629564,20122.77851257181,20215.51485489009,0.2569040414782325,0.14083553169631124,3.100675963699098e-08,244.22582995516925,78688.9717209955,1
2022-08-25,2022-08-26,21367.72490927717,21773.14866176504,21330.7948,21591.28483013928,0.23755214682823697,0.03686317073527326,8.777019519250567e-09,648.470366204856,90890.71649498056,1
2022-08-24,2022-08-25,21512.99518954893,21826.3262,21172.07432349025,21378.104807932155,0.23830380901327908,0.054521505772367564,1.2940476449028524e-08,771.7512375170442,89709.45490317738,1
